machine_id,department,failure_type,ttf
2,Welding,Mechanical,458.55834434673676
2,Welding,Electrical,1079.8997025107535
1,Packaging,Mechanical,340.89103963678804
1,Packaging,Mechanical,2782.8099871338254
4,Welding,Electrical,467.17449649994694
1,Packaging,Electrical,2300.301716668433
2,Welding,Electrical,718.8237698046634
2,Welding,Mechanical,390.9743953512307
1,Packaging,Electrical,507.2818433972868
3,Packaging,Electrical,1164.58248076965
3,Packaging,Mechanical,1459.1043769959147
2,Welding,Mechanical,483.5926774684009
2,Welding,Electrical,148.35811054147905
3,Packaging,Electrical,853.1249704405586
2,Welding,Electrical,1445.1906205719176
3,Packaging,Mechanical,3700.994507916523
1,Packaging,Electrical,3317.112065670902
2,Welding,Electrical,1726.6254141117515
3,Packaging,Mechanical,1558.5497099490046
3,Packaging,Mechanical,710.1036002139446
2,Welding,Mechanical,280.1934089964987
3,Packaging,Electrical,247.023214743871
2,Welding,Electrical,38.14287732068144
4,Welding,Electrical,144.94417660588346
3,Packaging,Mechanical,9584.650232882956
3,Packaging,Mechanical,1868.8321225653845
3,Packaging,Electrical,311.21270584950065
2,Welding,Electrical,737.0595142649289
3,Packaging,Electrical,1439.0093142404248
4,Welding,Mechanical,2372.0523454006225
4,Welding,Electrical,679.7912603730329
4,Welding,Electrical,189.20828559415503
1,Packaging,Electrical,35051.459674461585
3,Packaging,Mechanical,5449.499780704766
1,Packaging,Electrical,8335.161518729945
2,Welding,Mechanical,317.3638702809565
3,Packaging,Electrical,1099.788491127682
4,Welding,Mechanical,7319.993768689405
2,Welding,Mechanical,273.1030431760228
2,Welding,Mechanical,297.2691657377651
3,Packaging,Mechanical,445.5757571159586
1,Packaging,Mechanical,1326.78063948992
3,Packaging,Mechanical,6081.015042465787
3,Packaging,Electrical,1303.4423881422797
3,Packaging,Electrical,928.2008549953323
3,Packaging,Mechanical,1807.6792038908334
2,Welding,Mechanical,424.23673594092816
2,Welding,Electrical,675.5617951884217
4,Welding,Mechanical,4187.124731035688
2,Welding,Mechanical,243.09349310322378
4,Welding,Electrical,509.9716478717086
4,Welding,Electrical,102.86854646148512
1,Packaging,Mechanical,1470.8698509661808
4,Welding,Electrical,350.93669497948696
2,Welding,Electrical,356.416122728541
2,Welding,Electrical,790.432371847433
2,Welding,Electrical,1331.3935422999152
3,Packaging,Electrical,880.7500437439567
1,Packaging,Electrical,6251.057801136174
3,Packaging,Mechanical,970.8802554750288
3,Packaging,Mechanical,3484.7831790320943
3,Packaging,Electrical,788.3388522026497
4,Welding,Mechanical,2379.9177072154084
3,Packaging,Mechanical,884.2631328595544
4,Welding,Mechanical,2989.482243679793
2,Welding,Electrical,2230.3539640561926
3,Packaging,Electrical,1062.884064888391
2,Welding,Mechanical,600.408792404811
1,Packaging,Mechanical,2061.877466752191
4,Welding,Electrical,610.8662176064723
1,Packaging,Electrical,508.4474522532761
4,Welding,Electrical,357.70734389205103
2,Welding,Electrical,783.1605644874768
1,Packaging,Mechanical,661.0045046482663
4,Welding,Electrical,579.0442594916095
1,Packaging,Electrical,9637.979990713402
2,Welding,Electrical,1179.2166375938834
2,Welding,Electrical,2541.712396113359
2,Welding,Mechanical,255.0712282023921
4,Welding,Electrical,421.3065067153114
4,Welding,Mechanical,1815.4410925021386
3,Packaging,Electrical,724.4478896230082
1,Packaging,Electrical,3950.8652712353014
1,Packaging,Electrical,3898.8723695037897
3,Packaging,Mechanical,1081.3964590546263
4,Welding,Electrical,404.4865506726993
1,Packaging,Electrical,4793.687318184537
1,Packaging,Electrical,11146.125239970614
2,Welding,Mechanical,340.7521417803335
3,Packaging,Mechanical,2848.363153329322
2,Welding,Electrical,86.93330217592674
4,Welding,Electrical,537.0304704538518
2,Welding,Mechanical,178.58027475078885
2,Welding,Mechanical,194.15206044021332
3,Packaging,Mechanical,718.9900710844903
1,Packaging,Mechanical,909.9531936571354
3,Packaging,Mechanical,5707.41411421587
2,Welding,Mechanical,198.19535318787845
3,Packaging,Mechanical,961.4679193652737
1,Packaging,Mechanical,132.12121503738382
2,Welding,Electrical,307.8533001204438
1,Packaging,Mechanical,1603.198149580274
2,Welding,Electrical,692.9251038374691
4,Welding,Electrical,493.43827438175936
2,Welding,Mechanical,675.9386558918126
1,Packaging,Electrical,69.5595255281696
3,Packaging,Electrical,1316.5110461930576
3,Packaging,Mechanical,520.3320669124987
3,Packaging,Electrical,945.7953536859308
1,Packaging,Mechanical,1984.3755208928296
1,Packaging,Electrical,1991.312539876445
2,Welding,Electrical,146.07049913612414
4,Welding,Mechanical,74.88524232541143
3,Packaging,Electrical,596.1470794791331
1,Packaging,Mechanical,2539.155571392845
3,Packaging,Electrical,885.3608250934502
2,Welding,Mechanical,331.65482916620846
2,Welding,Electrical,2020.264746905851
3,Packaging,Mechanical,293.8969875726171
2,Welding,Electrical,322.2539453151093
2,Welding,Electrical,1364.2992424773033
3,Packaging,Mechanical,1569.1784966684327
2,Welding,Electrical,1530.0065590904321
2,Welding,Electrical,2627.7149663596115
2,Welding,Electrical,574.9417499195519
1,Packaging,Electrical,2004.4236344869746
1,Packaging,Mechanical,944.7596342873226
4,Welding,Mechanical,1989.740759321596
4,Welding,Mechanical,494.34746777747426
1,Packaging,Electrical,42768.68067001206
3,Packaging,Mechanical,781.7995596231926
1,Packaging,Mechanical,1128.491291264688
2,Welding,Mechanical,434.8008127116876
4,Welding,Mechanical,5620.900146052327
3,Packaging,Mechanical,1162.0509876638753
2,Welding,Electrical,2098.019779858271
4,Welding,Electrical,170.62782664561655
1,Packaging,Electrical,1650.854026593444
4,Welding,Mechanical,174.2998489094237
4,Welding,Electrical,354.47160247997857
3,Packaging,Electrical,557.7379641618713
2,Welding,Electrical,442.9678213489927
4,Welding,Mechanical,2914.782260471459
1,Packaging,Electrical,28426.938991319366
1,Packaging,Mechanical,1516.1743850170265
4,Welding,Electrical,353.9055158984024
4,Welding,Electrical,683.31909606268
4,Welding,Electrical,778.7989013659767
4,Welding,Mechanical,7415.158965263675
3,Packaging,Mechanical,4305.222357307204
4,Welding,Electrical,453.4713415595835
3,Packaging,Electrical,856.732219058078
4,Welding,Mechanical,1430.7086665381703
1,Packaging,Electrical,26370.60227067089
1,Packaging,Electrical,34.53244009660724
1,Packaging,Mechanical,2508.5448031937945
1,Packaging,Mechanical,2370.233470499595
4,Welding,Mechanical,3859.3132379869694
4,Welding,Electrical,1139.495869494259
4,Welding,Mechanical,1074.4115977459123
1,Packaging,Mechanical,841.3125507628897
1,Packaging,Mechanical,1232.13135151501
3,Packaging,Electrical,1470.313395713252
1,Packaging,Electrical,8970.889326635071
1,Packaging,Mechanical,1587.779477725455
1,Packaging,Electrical,7060.694758904929
3,Packaging,Mechanical,2875.820074930356
4,Welding,Electrical,312.66694345006346
4,Welding,Mechanical,13097.764382815429
3,Packaging,Electrical,1415.2442623884797
4,Welding,Mechanical,5052.885571651799
1,Packaging,Electrical,5940.513078006185
1,Packaging,Mechanical,1824.2545731695461
3,Packaging,Mechanical,4364.2454289997295
2,Welding,Electrical,700.6489612544374
3,Packaging,Electrical,1463.350692298445
3,Packaging,Mechanical,461.3006133482797
1,Packaging,Mechanical,2418.1155068969956
3,Packaging,Electrical,533.5069629348347
3,Packaging,Electrical,550.2777959442044
1,Packaging,Mechanical,1440.3926030898997
1,Packaging,Mechanical,139.66290113286612
4,Welding,Mechanical,10920.700498230904
3,Packaging,Mechanical,1927.9477116806897
4,Welding,Electrical,758.1033590654181
4,Welding,Electrical,582.0820366588555
4,Welding,Electrical,499.22458503598
3,Packaging,Electrical,1285.2706697316867
3,Packaging,Electrical,523.873751076321
1,Packaging,Mechanical,2255.9694511048197
1,Packaging,Mechanical,1296.9174459401088
1,Packaging,Electrical,3573.786609608892
4,Welding,Mechanical,268.1030612867698
1,Packaging,Electrical,28524.10978349401
3,Packaging,Mechanical,851.1744995949227
4,Welding,Mechanical,0.9626157680738002
3,Packaging,Mechanical,1294.3312807108716
2,Welding,Mechanical,203.5079550149266
2,Welding,Electrical,5012.758257783247
2,Welding,Electrical,4244.212153777434
2,Welding,Electrical,57.99416990898898
3,Packaging,Electrical,1222.0257895646557
1,Packaging,Electrical,3778.685944508733
3,Packaging,Electrical,1195.7487365515353
3,Packaging,Mechanical,2161.7098338144624
1,Packaging,Electrical,1223.6028578926894
1,Packaging,Electrical,1603.3420458169912
2,Welding,Mechanical,287.7605772218745
3,Packaging,Electrical,1147.1227198154295
3,Packaging,Mechanical,777.5798026740636
4,Welding,Mechanical,133.70289706854894
4,Welding,Electrical,856.0615078999106
2,Welding,Electrical,2032.8571481128881
4,Welding,Mechanical,9835.285054532636
2,Welding,Electrical,351.0522115956099
1,Packaging,Mechanical,210.46528018440534
3,Packaging,Electrical,1011.4284163984642
3,Packaging,Electrical,545.3635321654492
2,Welding,Electrical,965.4518585215919
4,Welding,Mechanical,3461.924890081901
4,Welding,Electrical,725.6864417042709
4,Welding,Mechanical,2095.7585728883396
4,Welding,Electrical,434.9473535081794
2,Welding,Mechanical,48.69786409450994
4,Welding,Mechanical,159.47070438471732
3,Packaging,Electrical,1463.4902781237809
4,Welding,Mechanical,2444.0956013376763
4,Welding,Mechanical,773.4250804724353
2,Welding,Electrical,1.784040112440159
4,Welding,Mechanical,2126.44532766435
3,Packaging,Mechanical,399.31305841168904
4,Welding,Mechanical,863.0751836554051
1,Packaging,Electrical,28254.5248434533
2,Welding,Electrical,1413.8087791414835
3,Packaging,Electrical,787.7305865670869
1,Packaging,Electrical,2804.203453584238
1,Packaging,Mechanical,934.651632675316
1,Packaging,Electrical,11085.75829199193
4,Welding,Electrical,102.35682571663224
4,Welding,Electrical,500.1089264247672
2,Welding,Electrical,902.5756807028886
2,Welding,Electrical,979.5623086079297
1,Packaging,Mechanical,919.1992481526372
1,Packaging,Mechanical,628.1721368951794
2,Welding,Electrical,1232.1440240485576
1,Packaging,Electrical,3285.361386581798
3,Packaging,Electrical,338.12764353025216
2,Welding,Electrical,57.221437025541256
3,Packaging,Electrical,871.239208541698
2,Welding,Electrical,761.3969343385937
3,Packaging,Mechanical,1460.8124248759614
2,Welding,Electrical,1502.6893643256715
3,Packaging,Mechanical,5176.758218547648
2,Welding,Mechanical,306.78077415207923
1,Packaging,Electrical,18417.624950585378
3,Packaging,Mechanical,2413.159921910701
2,Welding,Electrical,64.73875496147723
4,Welding,Electrical,65.20457678775013
1,Packaging,Electrical,1639.1625191362964
1,Packaging,Electrical,885.2554936863055
2,Welding,Mechanical,68.72787998656095
3,Packaging,Electrical,1126.0885776682776
3,Packaging,Electrical,1050.9689443797633
4,Welding,Electrical,610.6994596732957
1,Packaging,Mechanical,2911.5529086090874
1,Packaging,Mechanical,1063.3268590359012
1,Packaging,Electrical,365.2944128601094
1,Packaging,Electrical,8645.390799926157
3,Packaging,Mechanical,356.6649699365124
1,Packaging,Electrical,23780.105128771735
2,Welding,Electrical,456.8303280710636
1,Packaging,Mechanical,1460.8085699932121
3,Packaging,Electrical,1302.500285855619
1,Packaging,Electrical,16278.522517045361
3,Packaging,Mechanical,9.849190241879871
1,Packaging,Electrical,7325.587182447529
3,Packaging,Electrical,918.7398243642855
3,Packaging,Electrical,852.5211112801821
1,Packaging,Electrical,801.4313226683441
4,Welding,Electrical,242.59366887885307
3,Packaging,Mechanical,8283.343429625853
1,Packaging,Electrical,511.9256785248266
1,Packaging,Mechanical,2360.331600104425
1,Packaging,Electrical,1234.1831472176018
2,Welding,Mechanical,298.84948978275673
3,Packaging,Mechanical,1222.2663586906165
1,Packaging,Electrical,15190.540984843023
2,Welding,Electrical,3932.116848951447
4,Welding,Mechanical,3815.4918503441118
4,Welding,Electrical,711.6521212437344
2,Welding,Electrical,1985.210671780615
1,Packaging,Electrical,7101.839494109621
4,Welding,Mechanical,1233.7909543173587
2,Welding,Mechanical,162.13566076300532
2,Welding,Mechanical,108.11277500399983
3,Packaging,Electrical,617.4452787643918
3,Packaging,Electrical,1093.6326315553886
2,Welding,Electrical,3239.8596194226398
2,Welding,Electrical,585.0646495661034
1,Packaging,Mechanical,1230.0837466721264
3,Packaging,Mechanical,1148.6621544125667
2,Welding,Mechanical,341.56828674588434
3,Packaging,Mechanical,793.1422155281421
4,Welding,Electrical,642.9150872712738
1,Packaging,Electrical,1741.3327446391324
2,Welding,Electrical,169.24387460529138
4,Welding,Mechanical,3651.4253276719433
4,Welding,Mechanical,159.40093539376386
2,Welding,Mechanical,414.3480413327489
2,Welding,Electrical,7501.509413710683
2,Welding,Electrical,488.01594272666256
3,Packaging,Mechanical,521.6114417886104
3,Packaging,Mechanical,1745.9122181975654
3,Packaging,Electrical,1575.5242206957064
2,Welding,Mechanical,404.4688811558182
4,Welding,Mechanical,0.8538550798929745
4,Welding,Electrical,406.437979815159
4,Welding,Mechanical,10722.230098982061
4,Welding,Electrical,388.6334126341205
3,Packaging,Electrical,254.33647605452384
2,Welding,Electrical,996.1359067007487
2,Welding,Mechanical,701.8321275166555
3,Packaging,Electrical,432.05712887852843
2,Welding,Electrical,1166.9661150694365
1,Packaging,Electrical,29373.61479671691
4,Welding,Electrical,392.24329243786985
3,Packaging,Electrical,999.9503323556673
1,Packaging,Electrical,9703.441742125715
3,Packaging,Electrical,1011.3585059290347
3,Packaging,Electrical,607.9841906683026
1,Packaging,Mechanical,1775.3972420758391
3,Packaging,Electrical,1084.8019787737067
4,Welding,Mechanical,413.8646328347926
2,Welding,Mechanical,173.61919920090008
4,Welding,Mechanical,5380.810443576429
2,Welding,Electrical,842.7513111600275
3,Packaging,Electrical,801.6090888145086
4,Welding,Electrical,755.7208306458899
4,Welding,Electrical,144.21877000330645
2,Welding,Mechanical,252.84231968575907
1,Packaging,Electrical,3731.4396650923018
3,Packaging,Electrical,1517.305916467989
3,Packaging,Electrical,1700.3368467850098
2,Welding,Electrical,1563.3206735065287
3,Packaging,Electrical,1067.133427725691
4,Welding,Mechanical,1908.122766427604
1,Packaging,Mechanical,1161.3149278623182
4,Welding,Electrical,597.8287207718828
1,Packaging,Electrical,296.82059952023997
4,Welding,Electrical,904.5877389673153
3,Packaging,Electrical,1125.2147135269652
2,Welding,Electrical,667.2438372098052
2,Welding,Electrical,772.9373985464491
4,Welding,Electrical,515.0321600303404
3,Packaging,Electrical,1222.9515669488437
3,Packaging,Mechanical,1839.0752451148016
2,Welding,Mechanical,232.38144661100978
1,Packaging,Mechanical,1800.9905350549661
1,Packaging,Electrical,13495.930609248275
2,Welding,Electrical,3236.4049045459315
3,Packaging,Mechanical,3374.4408051750343
1,Packaging,Mechanical,1131.388545869961
1,Packaging,Mechanical,1085.3764078496142
2,Welding,Electrical,2539.628057512985
3,Packaging,Electrical,1456.7523474903605
1,Packaging,Electrical,7910.934569032019
1,Packaging,Mechanical,1823.322785612735
2,Welding,Mechanical,420.8192750959629
4,Welding,Mechanical,4154.0830295872875
1,Packaging,Electrical,1383.111496761256
2,Welding,Electrical,348.7507150994541
3,Packaging,Electrical,713.7386759304447
1,Packaging,Mechanical,1712.0260017508372
3,Packaging,Mechanical,2076.815597869286
2,Welding,Electrical,162.50457779546318
2,Welding,Electrical,5680.229307126103
4,Welding,Mechanical,2458.290751862333
4,Welding,Mechanical,5478.666872983328
4,Welding,Mechanical,10623.393602060321
2,Welding,Electrical,1295.507634549719
2,Welding,Electrical,7647.191737135754
3,Packaging,Mechanical,2996.9780370473595
2,Welding,Mechanical,626.8826581723591
4,Welding,Mechanical,6682.585385893505
2,Welding,Electrical,2441.2823043315807
4,Welding,Mechanical,682.7416864959368
4,Welding,Mechanical,4695.931412683141
3,Packaging,Mechanical,3432.401009376171
2,Welding,Electrical,2809.8682092728077
1,Packaging,Mechanical,817.2066262864569
1,Packaging,Electrical,5750.434628249877
3,Packaging,Electrical,1822.7778937334401
2,Welding,Mechanical,510.0737504340158
3,Packaging,Electrical,1333.259782861044
4,Welding,Electrical,497.98012011456314
3,Packaging,Electrical,1717.272599056139
3,Packaging,Electrical,720.9841069191232
3,Packaging,Mechanical,3640.5285123942713
3,Packaging,Mechanical,2519.393761854645
1,Packaging,Mechanical,1157.7811780067557
3,Packaging,Electrical,423.40218302291294
3,Packaging,Electrical,1221.769792779716
3,Packaging,Mechanical,1147.3596460871572
4,Welding,Electrical,802.1939390868015
1,Packaging,Electrical,1964.84731801713
3,Packaging,Mechanical,1995.4687778483153
4,Welding,Mechanical,10014.356092577966
1,Packaging,Electrical,1391.1009104855389
2,Welding,Mechanical,233.96485916626983
1,Packaging,Mechanical,2597.2091600555486
4,Welding,Electrical,186.60507469558218
2,Welding,Mechanical,705.7234119505797
3,Packaging,Electrical,287.8862115067815
2,Welding,Electrical,1427.2164295663601
4,Welding,Mechanical,2095.0558602704164
1,Packaging,Electrical,6971.786809471905
2,Welding,Mechanical,382.44864833690616
1,Packaging,Electrical,88.95151014525806
2,Welding,Mechanical,541.6658678462252
2,Welding,Electrical,353.43435676865346
2,Welding,Electrical,312.5122920612388
1,Packaging,Mechanical,1847.3008612061365
1,Packaging,Electrical,10860.026511297447
2,Welding,Electrical,5982.675045071682
3,Packaging,Mechanical,5718.419880582722
3,Packaging,Mechanical,8014.135977736178
3,Packaging,Mechanical,708.1932370293898
1,Packaging,Mechanical,2081.675013749004
1,Packaging,Mechanical,1765.7817438163552
3,Packaging,Mechanical,4376.405124051488
1,Packaging,Mechanical,432.79140536759144
4,Welding,Electrical,732.6947396979664
2,Welding,Mechanical,143.08379727543692
2,Welding,Mechanical,263.4533525050173
4,Welding,Mechanical,2031.2533734987312
2,Welding,Mechanical,336.49627931180714
3,Packaging,Mechanical,2422.6515250874604
2,Welding,Electrical,553.857729859721
4,Welding,Mechanical,2713.7501651048483
4,Welding,Electrical,691.5695621232834
3,Packaging,Electrical,1397.7505847865582
2,Welding,Electrical,4638.0098071202865
1,Packaging,Electrical,8.444555211352887
2,Welding,Mechanical,353.23699760681745
1,Packaging,Mechanical,3015.7643411697186
1,Packaging,Electrical,1471.2578995709302
1,Packaging,Mechanical,698.7439589872223
1,Packaging,Mechanical,2081.507482156091
3,Packaging,Electrical,673.4038059589618
2,Welding,Electrical,511.9036302028646
3,Packaging,Electrical,1390.8299273564971
1,Packaging,Mechanical,752.026369061839
3,Packaging,Mechanical,2710.5824808714024
1,Packaging,Mechanical,798.2663290438106
2,Welding,Electrical,884.5197814005633
4,Welding,Electrical,396.0641785218478
3,Packaging,Electrical,569.110294093184
1,Packaging,Electrical,27512.32179608199
3,Packaging,Mechanical,3740.2633377009593
4,Welding,Electrical,459.47776986244446
3,Packaging,Mechanical,2985.8608678415358
1,Packaging,Mechanical,1366.3032333052467
1,Packaging,Electrical,45438.906394897276
3,Packaging,Mechanical,11565.081728691372
2,Welding,Mechanical,257.6608977011232
4,Welding,Mechanical,1369.1450481371726
1,Packaging,Mechanical,2259.2503712401517
1,Packaging,Electrical,1732.966964844852
4,Welding,Mechanical,408.74883584372446
3,Packaging,Electrical,960.4021629212477
1,Packaging,Mechanical,2487.838970228175
4,Welding,Mechanical,3806.265231143817
3,Packaging,Mechanical,1167.4243164028082
1,Packaging,Mechanical,975.4655506718743
2,Welding,Mechanical,266.8300227177471
2,Welding,Mechanical,149.62410295263936
1,Packaging,Electrical,11879.610994386325
2,Welding,Mechanical,45.57691955673097
2,Welding,Electrical,1368.4524324807608
3,Packaging,Electrical,1687.5721923883352
4,Welding,Mechanical,6840.640376916651
3,Packaging,Mechanical,1662.754607408271
4,Welding,Electrical,819.8029984478909
3,Packaging,Mechanical,893.8646680662407
1,Packaging,Electrical,3261.8980621054025
3,Packaging,Mechanical,8.990168995384327
1,Packaging,Electrical,4507.045544462932
3,Packaging,Electrical,913.3479758773807
2,Welding,Mechanical,344.2273730177445
1,Packaging,Mechanical,699.1227708794236
2,Welding,Electrical,610.3284697642096
2,Welding,Mechanical,260.9948566330014
2,Welding,Mechanical,563.9987966095457
3,Packaging,Electrical,871.029427217374
2,Welding,Electrical,478.5061069981865
4,Welding,Mechanical,9016.791711692795
2,Welding,Mechanical,253.0124864265055
3,Packaging,Mechanical,3044.7728855025
2,Welding,Electrical,18.965666026155283
1,Packaging,Mechanical,2132.8939666988263
2,Welding,Mechanical,142.9047666746834
4,Welding,Mechanical,967.670361202708
3,Packaging,Electrical,1245.1277579580742
4,Welding,Electrical,413.3625589926219
1,Packaging,Electrical,1457.982733158523
1,Packaging,Mechanical,1454.0369926777507
2,Welding,Mechanical,296.6909162288905
2,Welding,Mechanical,433.68284111932365
4,Welding,Electrical,628.8607395843077
3,Packaging,Electrical,1120.7481830629927
4,Welding,Electrical,386.2500546783548
2,Welding,Electrical,1666.5801678362698
2,Welding,Electrical,58.72701954237877
3,Packaging,Electrical,826.2437343307291
1,Packaging,Electrical,4828.87171936176
2,Welding,Mechanical,300.2039902799211
1,Packaging,Electrical,1747.8525067764126
4,Welding,Mechanical,2308.4170586137843
2,Welding,Electrical,3116.622273637641
1,Packaging,Mechanical,101.66625234222425
3,Packaging,Mechanical,594.258202605072
2,Welding,Electrical,293.1597392729895
3,Packaging,Electrical,318.18929718340314
3,Packaging,Mechanical,2257.589373665733
3,Packaging,Mechanical,179.49774065937135
4,Welding,Mechanical,979.2663579938642
3,Packaging,Mechanical,5305.429437083492
2,Welding,Electrical,1311.5714124020344
4,Welding,Electrical,162.615841630044
4,Welding,Electrical,481.13864307772724
1,Packaging,Mechanical,1203.4619784622842
2,Welding,Mechanical,151.20120726109448
1,Packaging,Electrical,16182.380107914854
1,Packaging,Mechanical,2331.896103015854
3,Packaging,Electrical,1207.0275017743982
3,Packaging,Electrical,1345.5336225521173
4,Welding,Electrical,432.4996930589081
3,Packaging,Mechanical,3158.119751599529
2,Welding,Mechanical,179.5084436940612
1,Packaging,Electrical,2335.264828191196
4,Welding,Electrical,621.2054439782315
4,Welding,Mechanical,5797.465213815291
4,Welding,Mechanical,11065.081872519926
4,Welding,Electrical,587.6145662761285
4,Welding,Mechanical,6128.042765121551
1,Packaging,Electrical,2791.670857389462
1,Packaging,Mechanical,1438.6286450914022
4,Welding,Electrical,269.8834083250823
3,Packaging,Electrical,834.6553415460462
2,Welding,Electrical,501.7091528912783
3,Packaging,Electrical,1157.8180375794404
2,Welding,Electrical,1789.6154278807703
4,Welding,Mechanical,5884.684279285311
4,Welding,Electrical,253.22290788094102
3,Packaging,Mechanical,4459.425274320018
2,Welding,Mechanical,72.03198916418228
1,Packaging,Electrical,917.0198218318019
1,Packaging,Mechanical,560.7339712384834
3,Packaging,Mechanical,4987.972709667648
2,Welding,Electrical,549.5667335214855
3,Packaging,Electrical,971.128954719673
3,Packaging,Electrical,475.5221599544382
4,Welding,Electrical,548.131834047515
4,Welding,Electrical,282.21522610354526
3,Packaging,Electrical,1169.7946702328368
3,Packaging,Electrical,989.2703315910168
2,Welding,Electrical,198.84709651781972
1,Packaging,Electrical,4348.403946032689
1,Packaging,Electrical,3251.53385719557
1,Packaging,Electrical,3537.0527870133355
1,Packaging,Electrical,5506.002099206977
2,Welding,Mechanical,269.1738424333736
4,Welding,Electrical,1091.5264101652106
4,Welding,Mechanical,4941.210214613108
3,Packaging,Electrical,1250.1775976345928
3,Packaging,Electrical,1428.5205303015982
1,Packaging,Mechanical,808.6392331214099
2,Welding,Mechanical,606.8971345821319
4,Welding,Mechanical,1338.5290728095024
4,Welding,Electrical,792.9947254671656
4,Welding,Mechanical,50.54193883684557
3,Packaging,Mechanical,1944.0166096804192
2,Welding,Electrical,6976.808661338472
3,Packaging,Electrical,1034.5328751162751
4,Welding,Electrical,995.0882691986355
4,Welding,Electrical,597.511426761286
3,Packaging,Mechanical,1656.6168166214436
4,Welding,Mechanical,1644.8652008220708
2,Welding,Mechanical,634.4003273720243
3,Packaging,Mechanical,891.1192382358506
2,Welding,Electrical,1913.7163723801284
3,Packaging,Mechanical,678.7203750296891
3,Packaging,Mechanical,3150.1770951231265
4,Welding,Electrical,26.007395906221383
1,Packaging,Electrical,133.36565174197884
3,Packaging,Mechanical,1993.1323001469793
4,Welding,Mechanical,260.22890864071377
4,Welding,Electrical,544.3299963262335
1,Packaging,Mechanical,1392.6472239301222
4,Welding,Mechanical,12672.909261766476
1,Packaging,Mechanical,1130.345146724395
3,Packaging,Electrical,1010.2169305764266
1,Packaging,Mechanical,2519.7859335062917
4,Welding,Mechanical,166.17045732470774
4,Welding,Mechanical,1417.6037204889428
2,Welding,Electrical,1071.5104973144357
1,Packaging,Mechanical,2116.8086055823633
1,Packaging,Electrical,9192.446372855582
3,Packaging,Electrical,915.6795497426925
4,Welding,Electrical,465.9692206260954
4,Welding,Electrical,288.63483865097254
4,Welding,Mechanical,1293.4567584955823
3,Packaging,Mechanical,1222.9937641417046
1,Packaging,Electrical,4735.867290557922
2,Welding,Electrical,1921.9396017716122
2,Welding,Electrical,379.28421470251783
4,Welding,Electrical,151.95932645517783
4,Welding,Electrical,256.8298157551943
1,Packaging,Electrical,23836.868674397138
4,Welding,Mechanical,391.82279286100027
3,Packaging,Mechanical,766.549863927419
3,Packaging,Electrical,1081.095489720418
1,Packaging,Electrical,974.4717730177176
1,Packaging,Mechanical,2421.163009197921
4,Welding,Mechanical,198.47112178079144
4,Welding,Electrical,445.69348557140984
1,Packaging,Electrical,4744.594043264612
3,Packaging,Mechanical,3634.8480276041482
3,Packaging,Electrical,1144.9098241003082
1,Packaging,Electrical,655.2067365950052
2,Welding,Mechanical,161.32655725293858
1,Packaging,Mechanical,298.931546524315
2,Welding,Electrical,2760.961326715322
4,Welding,Mechanical,6303.948871982
4,Welding,Mechanical,1127.4658843556424
4,Welding,Electrical,636.4395929559678
3,Packaging,Electrical,498.75367345504003
1,Packaging,Electrical,2773.773895514913
1,Packaging,Mechanical,924.1898037338856
2,Welding,Mechanical,106.30979074996918
1,Packaging,Mechanical,1163.837120096247
2,Welding,Electrical,267.1300675982463
4,Welding,Electrical,96.52318033789655
2,Welding,Electrical,220.12596534830138
3,Packaging,Mechanical,1903.2380082419209
1,Packaging,Mechanical,1223.0960424063592
3,Packaging,Mechanical,410.6113955251473
2,Welding,Electrical,368.46806656213494
2,Welding,Electrical,711.9709186136174
2,Welding,Electrical,4453.863715100551
3,Packaging,Mechanical,449.5789930509859
1,Packaging,Mechanical,1980.2856465287618
2,Welding,Electrical,1946.4576049415664
3,Packaging,Mechanical,1348.2315711697188
3,Packaging,Mechanical,1459.9534518546948
4,Welding,Electrical,54.78991146286337
4,Welding,Electrical,686.3702926811638
1,Packaging,Electrical,2731.520874950907
4,Welding,Electrical,229.43031112158693
3,Packaging,Electrical,992.4689853473994
2,Welding,Electrical,4587.572186318432
2,Welding,Electrical,659.0043250545972
4,Welding,Mechanical,2929.530521796476
3,Packaging,Electrical,761.9514814988104
3,Packaging,Mechanical,5863.113681683316
3,Packaging,Electrical,609.8659680472357
4,Welding,Mechanical,1644.7084031690233
3,Packaging,Electrical,1013.8580688394015
2,Welding,Mechanical,216.9790409045017
1,Packaging,Mechanical,3314.8254692987025
2,Welding,Mechanical,429.68570704058556
4,Welding,Electrical,56.96873451385502
1,Packaging,Electrical,1133.2431306570531
1,Packaging,Electrical,6924.992134516691
1,Packaging,Mechanical,411.3905788745552
2,Welding,Mechanical,411.726029535426
2,Welding,Mechanical,285.5297374431684
1,Packaging,Electrical,3066.106213474338
3,Packaging,Mechanical,1298.0215391692566
4,Welding,Mechanical,4059.521138018298
3,Packaging,Mechanical,2065.4357099973618
1,Packaging,Mechanical,1258.504474361009
1,Packaging,Mechanical,527.0738500415969
2,Welding,Mechanical,285.6365501677978
2,Welding,Mechanical,285.8129945560655
1,Packaging,Mechanical,2261.7196559397007
3,Packaging,Electrical,1307.6717904142897
4,Welding,Mechanical,5152.5677410340895
2,Welding,Mechanical,352.9934116825805
2,Welding,Electrical,19.24746828022011
3,Packaging,Mechanical,1327.152119477831
